Region,Country_code,Name,Sector,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
USA,SPM,Saint Pierre and Miquelon,Inland navigation,CO2,,,,,,,,,,,,,,,,,,,0.026036817,0.029724647,0.944240315,0.901397321,0.607915259,0.483485458,0.444771096,0.264195677,0.255828997,0.139255463,0.176880252,0.185054824,0.138286554,0.136313835,0.157990382,0.189221463,0.193728756,0.216982544,0.277926823,0.250450505,0.268663247,0.273233985,0.309034729,0.303851343,0.55976126,0.665787869,0.776028317,0.791854346,0.864934131,0.784173829,0.868939986,0.852880586,0.802927282,0.82582568,0.798604568,0.816159157
USA,SPM,Saint Pierre and Miquelon,Other transportation,CO2,,,,,,,,,,,,0.035749849,0.032500779,0.057159445,0.07797207,0.06963336,0.084979279,0.157776983,0.10414727,0.118898588,1.828779064,1.645133039,1.634655156,0.9126209,0.930462878,0.586916599,0.61205616,0.345161095,0.485145407,0.484358449,0.097453089,0.12075551,0.151490175,0.204828203,0.198029143,0.204829253,0.233986521,0.278422374,0.297747021,0.416134759,0.345808955,0.400430406,0.425580497,0.487263827,0.519039049,0.442817555,0.463960707,0.330203583,0.393905368,0.327435988,0.344793454,0.33322511,0.338853611,0.34052898
USA,SPM,Saint Pierre and Miquelon,Residential and other sectors,CO2,7.894904744,7.888266612,8.48042381,10.167677,8.808528315,7.743172624,8.181194329,9.095363822,9.936991684,11.43639783,9.261851638,9.578801587,7.676341203,9.173331627,9.885161164,8.9553182,11.19538121,14.82831287,17.18908674,21.62307923,9.169288814,9.906594707,8.010942001,4.262213259,4.216711137,2.558672616,2.407302645,1.408851582,1.903566052,1.896204672,1.140669256,1.109191728,1.180873155,1.423820398,1.343846382,1.423893503,1.540114387,1.557751765,1.594691915,1.852401131,2.338771528,1.726789405,1.915507438,2.430861158,2.864307977,2.986940953,3.833441841,3.110034628,3.833717228,3.883854716,3.094306924,3.196769775,3.250766371,3.266838896
USA,SPM,Saint Pierre and Miquelon,Fugitive emissions from oil and gas,CO2,2.96E-05,2.95E-05,2.87E-05,3.66E-05,2.89E-05,2.11E-05,2.30E-05,3.52E-05,2.32E-05,2.21E-05,2.62E-05,2.05E-05,2.07E-05,1.95E-05,1.59E-05,3.70E-06,1.77E-06,2.84E-06,2.67E-06,3.16E-06,3.59E-06,3.20E-06,2.08E-05,1.40E-05,1.60E-05,9.03E-06,1.14E-05,6.17E-06,7.19E-06,9.01E-06,7.17E-06,6.83E-06,7.43E-06,8.42E-06,7.92E-06,8.44E-06,9.11E-06,9.45E-06,9.83E-06,1.06E-05,1.23E-05,1.29E-05,2.99E-06,,,,,,,,,,,
USA,SPM,Saint Pierre and Miquelon,Production of other minerals,CO2,0.00027285,0.0002774,0.0002822,0.0002868,0.00029085,0.00029415,0.00029645,0.00029785,0.00029865,0.00029925,0.00029995,0.00030075,0.00030165,0.0003027,0.00030395,0.00030535,0.00030705,0.00030895,0.0003109,0.00031265,0.00031395,0.0003148,0.0003152,0.00031535,0.00031525,0.00031505,0.0003148,0.0003145,0.0003142,0.00031385,0.00031355,0.0003133,0.0003131,0.000313,0.00031295,0.00031295,0.00031305,0.0003132,0.00031345,0.0003136,0.0003137,0.0003137,0.00031375,0.0003137,0.0003138,0.0003139,0.00031394,0.00031398,0.00031402,0.000314084,0.000314141,0.000314198,0.000314255,0.00031431
USA,SPM,Saint Pierre and Miquelon,Non-energy use of lubricants/waxes (CO2),CO2,0.010391086,0.010382349,0.013831502,0.027639783,0.031068677,0.048288554,0.058587006,0.065424815,0.06881066,0.075628509,0.079000188,0.075670642,0.078174355,0.11365511,0.097524322,0.120592524,0.118552733,0.187221035,0.140283454,0.171592571,0.146796231,0.170164717,0.147253234,0.091481923,0.094528339,0.045054664,0.049930444,0.026341002,0.03825508,0.039914242,0.022502842,0.023236327,0.022348664,0.026275986,0.024717193,0.038319342,0.042655031,0.044092533,0.043605971,0.059018389,0.06375868,0.036051188,0.071882264,0.088275001,0.098172131,0.099510268,0.10710431,0.093889462,0.101620387,0.100610566,0.093842491,0.095757367,0.093487978,0.091272372
USA,SPM,Saint Pierre and Miquelon,Solvent and other product use: degrease,CO2,0.00360294,0.003663,0.00372372,0.0037884,0.00383658,0.00388278,0.0039105,0.00393162,0.0039402,0.00395142,0.00396066,0.0039732,0.00398838,0.00399432,0.00401016,0.00403194,0.0040524,0.0040788,0.00409992,0.00412566,0.00414216,0.00415404,0.00416196,0.00416064,0.00416262,0.00416064,0.00415536,0.00415206,0.0041481,0.00414546,0.00413952,0.00413688,0.00413292,0.0041283,0.00413094,0.00413226,0.0041316,0.00413226,0.00413754,0.00414282,0.00414084,0.00414084,0.00414216,0.00414018,0.00414282,0.0041514,0.0041613,0.0041712,0.00418572,0.0042075,0.00422862,0.00462,0.00462,0.00462
USA,SPM,Saint Pierre and Miquelon,Solvent and other product use: chemicals,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00199067,,,,,,,0.00252098,0.00487355,0.00686411,0.00439417,,,0.00905916,0.00961103,,0.01025035,0.00587202,0.01292808,0.01148235,0.01411311,0.00888657,0.00478544,0.0140437,0.0069993,0.0146201,0.014721498,0.014823599
USA,SPM,Saint Pierre and Miquelon,Solvent and other product use: other,CO2,0.00780637,0.0079365,0.00806806,0.0082082,0.00831259,0.00841269,0.00847275,0.00851851,0.0085371,0.00856141,0.00858143,0.0086086,0.00864149,0.00865436,0.00868868,0.00873587,0.0087802,0.0088374,0.00888316,0.00893893,0.00897468,0.00900042,0.00901758,0.00901472,0.00901901,0.00901472,0.00900328,0.00899613,0.00898755,0.00898183,0.00896896,0.00896324,0.00895466,0.00894465,0.00895037,0.00895323,0.0089518,0.00895323,0.00896467,0.00897611,0.00897182,0.00897182,0.00897468,0.00897039,0.00897611,0.0089947,0.00901615,0.0090376,0.00906906,0.00911625,0.00916201,0.01001,0.01001,0.01001
USA,SPM,Saint Pierre and Miquelon,Waste incineration,CO2,0.01550945,0.015830336,0.016151221,0.017969571,0.018319629,0.018669686,0.019019743,0.0193698,0.019719857,0.020069914,0.020419971,0.020770029,0.021120086,0.021470143,0.02363855,0.024017779,0.024397007,0.024776236,0.025155464,0.025534693,0.025913922,0.02629315,0.026672379,0.027051607,0.027430836,0.027810064,0.028189293,0.028568522,0.02894775,0.0315829,0.0319913,0.0323997,0.0328081,0.0332165,0.0336249,0.0340333,0.0340333,0.0340333,0.0340333,0.0340333,0.0340333,0.03646425,0.03646425,0.03646425,0.03646425,0.03646425,0.03646425,0.03646425,0.03646425,0.03646425,0.03646425,0.03646425,0.03646425,0.03646425
Western_Africa,STP,Sao Tome and Principe,Public electricity and heat production,CO2,0.064574188,0.064574188,0.080717735,0.080717735,0.072645962,0.104688905,1.674578558,1.620761803,1.676043463,1.778779161,2.742020665,3.303115503,3.464886068,4.024242757,4.414831437,4.342360849,5.348648074,5.544219871,5.241247822,3.682847466,10.33042222,14.00626938,11.20684956,10.99983976,12.94840118,12.97695947,13.80113851,13.44806006,15.19429136,14.91888615,14.62937819,15.23016089,17.46725034,19.1884049,21.14416397,22.85136802,23.87140071,22.3921838,23.32530968,26.24579742,27.53653136,28.57657193,29.47085294,31.81044348,31.80610264,34.04075136,35.09784183,33.21512774,33.4184694,33.96642477,34.90381539,35.46569799,40.64150022,42.46833635
Western_Africa,STP,Sao Tome and Principe,Other Energy Industries,CO2,0.258311546,0.258311546,0.266139168,0.266139168,0.297449659,0.258311546,0.258311546,0.266139168,0.273966791,0.313104904,0.352243017,0.118157468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western_Africa,STP,Sao Tome and Principe,Manufacturing Industries and Construction,CO2,6.182445881,6.182445881,6.249634107,6.182547566,6.832297752,6.758318884,5.649136097,4.874402063,5.162235773,6.377263389,5.594894135,5.088697164,3.550268279,3.988534715,3.353209734,3.673875193,4.677166138,10.56752736,7.621274384,6.489970924,3.542614971,4.72221678,3.969246821,3.8081348,4.785938421,4.789528963,5.26610974,5.584195644,5.47892069,5.499967376,5.987385791,5.951524197,6.705292166,8.023299343,9.023781923,10.47061025,12.15592981,13.19365838,14.19655617,15.80418173,20.11527968,21.93811316,22.09396503,19.57065035,20.53276445,21.46025742,18.37553846,20.80489666,21.55183739,24.99773798,26.25429729,25.84863334,29.62093789,30.95239956
Western_Africa,STP,Sao Tome and Principe,Domestic aviation,CO2,0.404883268,0.404883268,0.397526287,0.421992702,0.438303646,0.478681759,0.414236476,0.413437985,0.469328551,0.918848549,0.950538863,0.972701261,0.733730295,0.78838862,0.900679102,0.705988729,0.916532051,1.216121153,1.077124927,1.753907394,1.122027536,1.171806586,1.082331168,1.11423241,1.527223621,2.011813058,2.28240383,2.451129804,2.610329015,2.627037925,2.490415514,2.234924236,2.528538726,2.729346414,3.240687171,3.235985803,2.998628503,2.926442705,2.987323469,3.588540378,3.887412042,1.277758731,1.435631295,1.164831008,1.118057027,0.916169029,0.978643646,0.947761009,0.872476363,0.972018649,0.884414248,1.028145139,1.266544626,1.469311382
Western_Africa,STP,Sao Tome and Principe,Road transportation no resuspension,CO2,1.392113729,1.392113729,1.534007992,1.705575765,1.71338618,2.167174329,2.963313947,3.94301349,4.19320813,4.256736884,4.542354921,4.878164102,4.661202889,4.931911562,4.913368832,4.695599823,5.825003594,5.643293206,7.603785461,6.722641104,16.52858284,22.12644288,19.35986857,18.93038549,22.94090081,23.7761832,24.24996941,24.11574626,24.35716221,25.75551559,23.6612961,23.65154804,27.5413954,31.38961421,35.54302235,39.97604782,44.30889599,47.78323796,53.59732654,57.62172086,60.45136911,61.57255244,66.13241232,67.46739106,62.14077304,67.03034303,72.24106129,72.94649271,71.14551441,87.28895935,92.36173114,93.97586036,107.6905338,112.5312252
Western_Africa,STP,Sao Tome and Principe,Rail transportation,CO2,,,,,0.008071774,0.008071774,0.008071774,,0.008071774,0.008071774,0.008071774,0.008122861,0.008344681,0.008488175,0.008432405,0.008216466,0.009559262,0.009452167,0.008712826,0.00794997,0.014906459,0.019098209,0.016073431,0.015413457,0.018351138,0.018276983,0.018117811,0.017398222,0.016756975,,,,,,0.057287502,0.061143321,0.062093716,0.059785458,0.061859619,0.215215994,0.389437226,0.656997039,0.80730913,1.293493027,1.748239821,1.807716523,2.901393142,2.993231026,2.881466391,3.76132965,4.360255572,4.416538698,5.061080668,5.288576331
Western_Africa,STP,Sao Tome and Principe,Inland navigation,CO2,,,,,,,,,0.008071774,0.008071774,0.016143547,0.016245721,0.016689363,0.016976349,0.016864809,0.016432932,0.009559262,0.009452167,,,0.02905471,0.037224999,0.031329296,0.030042918,0.035768855,0.035624318,0.03531407,0.033911494,0.032661617,0.032662294,0.030197861,0.014545891,0.03236688,0.158032857,0.228444031,0.24381979,0.247609659,0.218476586,0.226056281,0.214420336,0.345366558,0.387982172,0.378593427,0.37498468,0.618402099,0.579858317,0.755719243,0.792154355,0.756269833,0.932149568,0.993514569,1.045219695,1.486229005,1.411243945
Western_Africa,STP,Sao Tome and Principe,Other transportation,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.527666719,1.080198671,0.662332973,,,,,,,,,0.333177886,0.528939483,0.591383987,0.617686114,0.82866165,1.009189119,1.024983355,1.174567642,1.227364478
Western_Africa,STP,Sao Tome and Principe,Residential and other sectors,CO2,5.802309631,5.802309631,5.489450161,5.850658184,6.309439968,6.526284873,5.979654863,6.427278207,6.069670359,6.962553047,6.033018133,4.976828456,5.485990141,5.906979388,5.379590933,5.480687911,4.942878934,7.627375318,6.514081325,7.206238848,6.587541296,8.600308227,7.335354279,7.015136556,8.880514131,8.944337646,8.875710001,8.895436481,7.891729873,8.402687292,7.921214645,7.920826495,9.320410152,10.42480732,11.29000789,10.94638555,11.29350041,10.49909318,10.19515549,10.66290527,10.83314306,13.30957706,13.61798274,12.74110871,13.24246637,12.62849864,13.4033404,12.90626633,12.11370144,13.34380693,13.98868802,14.99211864,17.18004234,17.95228554
Western_Africa,STP,Sao Tome and Principe,Fugitive emissions from oil and gas,CO2,8.25E-07,8.25E-07,9.33E-07,6.87E-07,8.28E-07,7.57E-07,7.58E-07,1.71E-07,7.45E-07,8.81E-07,1.15E-06,9.22E-07,5.49E-07,6.80E-07,5.64E-07,5.33E-07,1.30E-06,1.78E-06,1.66E-06,1.38E-06,1.28E-06,1.25E-06,5.22E-07,5.27E-07,6.53E-07,6.82E-07,6.90E-07,6.72E-07,,,,,,,,,,,,,,,,,,,,,,,,,,
Western_Africa,STP,Sao Tome and Principe,Soda ash production and use,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000415,1.58E-06,2.75E-06,3.92E-06,5.09E-06,6.26E-06,7.43E-06,8.60E-06,9.77E-06,1.09E-05,1.21E-05,0.00001328,1.30E-05,1.27E-05,0.00001245,1.22E-05,1.19E-05,0.00001162,1.13E-05,1.11E-05,1.08E-05,1.05E-05
Western_Africa,STP,Sao Tome and Principe,Production of other minerals,CO2,0.00371255,0.00379945,0.0038768,0.0039513,0.0040335,0.00413035,0.00424445,0.0043718,0.00450475,0.0046326,0.00474765,0.00484735,0.0049346,0.00501425,0.00509355,0.00517785,0.0052682,0.0053632,0.0054634,0.00556865,0.00567875,0.005795,0.0059173,0.00604245,0.0061659,0.0062847,0.0063973,0.0065055,0.0066142,0.0067301,0.0068582,0.00700015,0.00715425,0.00731785,0.0074866,0.0076573,0.0078292,0.0080032,0.00817975,0.0083598,0.008544,0.0087323,0.0089242,0.00892475,0.009120317,0.00932017,0.009475404,0.009633223,0.009793671,0.009967456,0.010136883,0.010309191,0.010484428,0.010654669
Western_Africa,STP,Sao Tome and Principe,Non-energy use of lubricants/waxes (CO2),CO2,0.120188679,0.120188679,0.134019622,0.138679245,0.145039999,0.131061131,0.092378867,0.10029283,0.067675471,0.091047547,0.086535849,0.084031898,0.110794798,0.094033333,0.081130092,0.075890397,0.09179666,0.238093389,0.231046174,0.206227516,0.105856476,0.150323554,0.098678971,0.103525005,0.116193616,0.10165633,0.100771016,0.096768673,0.099958066,0.1096337,0.101361627,0.09980953,0.122582544,0.139103139,0.165352842,0.160794854,0.171259777,0.191736516,0.162678576,0.198781655,0.245627784,0.304350154,0.283278202,0.330357966,0.344920857,0.269168924,0.250830131,0.317156342,0.334702651,0.374949762,0.358482325,0.358116327,0.379573566,0.402316457
Western_Africa,STP,Sao Tome and Principe,Solvent and other product use: paint,CO2,0.0444686,0.045485,0.0464222,0.0473484,0.0483626,0.0495308,0.0508838,0.0523776,0.0539374,0.0554532,0.056848,0.0580844,0.0591932,0.0602536,0.0613778,0.0626406,0.0640728,0.0656414,0.0672782,0.0688886,0.0704,0.0717948,0.0731082,0.0743666,0.0756206,0.0769076,0.0782342,0.079596,0.081026,0.0825682,0.084249,0.0860794,0.0880528,0.0901318,0.0922636,0.0944086,0.096547,0.0986887,0.10082875,0.102969625,0.1051105,0.107251375,0.10939225,0.11110495,0.11281765,0.11453035,0.11641432,0.11832928,0.120275741,0.122109899,,,,
Western_Africa,STP,Sao Tome and Principe,Solvent and other product use: degrease,CO2,0.001657643,0.001696375,0.001730956,0.001764107,0.001800897,0.00184414,0.001894994,0.001951899,0.00201117,0.00206832,0.002119665,0.002164336,0.002203538,0.002239524,0.002275176,0.002313552,0.002354628,0.00239796,0.002443836,0.002491989,0.002542576,0.002596177,0.002652478,0.002710321,0.002767605,0.002822991,0.002875833,0.002926866,0.002978457,0.003033553,0.003094275,0.003161605,0.003234539,0.003312294,0.003392594,0.003474323,0.003556879,0.003641108,0.003726208,0.003813273,0.003901744,0.003991576,0.00408286,0.00417564,0.004269871,0.004365575,0.004462841,0.004561448,0.004661706,0.004763527,0.004866933,0.004978308,0.005067605,0.005201551
Western_Africa,STP,Sao Tome and Principe,Solvent and other product use: chemicals,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007975,,,,,,,,,,,,,,,,,,,,,,
Western_Africa,STP,Sao Tome and Principe,Solvent and other product use: other,CO2,0.11723074,0.12016114,0.12237456,0.12467411,0.12658855,0.12957846,0.13320065,0.13718452,0.14140412,0.14537732,0.14897707,0.15215695,0.15491333,0.15747369,0.16007145,0.16285412,0.16580377,0.16896825,0.1722655,0.17574766,0.17927899,0.18293077,0.18699428,0.19099586,0.19486709,0.19858762,0.20247788,0.20605981,0.20968959,0.21356918,0.21785203,0.22257521,0.22772772,0.23321056,0.23884597,0.24459105,0.25030324,0.25623763,0.262160415,0.267776465,0.273466655,0.278999875,0.284883834,0.290863053,0.297195922,0.303329471,0.310364833,0.316958423,0.324022001,0.330988129,0.337998162,0.345541606,0.351655272,0.360690164
Rest South America,SUR,Suriname,Public electricity and heat production,CO2,357.0762937,356.7760596,466.6143708,445.9168501,390.3768668,510.4704839,436.6835191,485.9677621,471.5540237,451.0597171,450.4178324,368.0784762,313.9070134,212.4914676,201.2134671,257.7385131,263.9080118,235.2207364,279.4288314,304.0570908,322.2214907,290.6946352,284.6850727,288.5529776,292.3715525,295.8376606,287.2474162,302.6199355,305.805888,305.8124866,274.099975,311.707733,267.87843,345.66543,454.37313,678.59379,482.57055,386.21172,383.58549,411.78291,524.18439,894.54756,1118.86527,1150.36827,1401.81585,1498.27173,1194.41424,956.095242,875.36241,1057.159572,1057.396197,1073.697462,969.3987006,1048.400787
Rest South America,SUR,Suriname,Other Energy Industries,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.090328,13.451216,25.594196,25.291256,24.988316,25.392236,26.048606,30.148734,30.855594,24.582144,30.704124,30.148734,27.188724,30.754614,27.744114,30.199224,27.643134,28.119202,29.099155,30.311865,30.042492,28.998828,29.4720764,30.42449533
Rest South America,SUR,Suriname,Manufacturing Industries and Construction,CO2,3.975315987,3.971973493,4.454241515,3.715625962,4.197300029,4.692726902,5.174570507,5.400982857,5.646786887,5.154573191,6.657235929,6.760692857,4.881781463,4.356160918,3.847033711,5.556878752,8.808020167,7.034264096,7.317494758,10.13422009,454.1870605,654.2486347,651.7766533,653.4969041,656.0117946,663.4450731,659.3206769,661.6771828,664.9809162,666.0901043,676.925509,683.224367,57.44187,57.44187,63.85893,70.27599,70.27599,67.06746,70.1721,63.75504,73.38063,60.54651,79.79769,63.65115,73.27674,70.06821,111.57132,93.158148,78.090801,101.119893,102.935007,102.363252,104.5236675,105.4942581
Rest South America,SUR,Suriname,Domestic aviation,CO2,15.52981916,15.5167615,8.131072645,8.619765747,10.82186454,10.08110776,11.35175794,10.85253155,12.07501478,11.32743881,11.56223788,10.34712964,9.580945741,6.451356533,4.878726383,9.853896113,9.69460897,9.328583799,10.11132608,14.31113784,20.06056063,20.01994922,16.84274507,15.44285509,19.2733876,20.67078833,22.32265932,29.11865452,24.55438686,25.76673822,,,,,,,,,,,,,,,,,,,,,,,,
Rest South America,SUR,Suriname,Road transportation no resuspension,CO2,21.42659297,21.40857723,21.6503182,24.29953678,27.56048119,40.41510072,42.79933406,44.90471428,46.14308756,39.31203797,60.93781479,53.75109119,52.03856389,40.85087525,38.43944486,46.20158308,50.21769741,44.10157162,52.47491397,60.0220207,142.855494,138.1551723,136.017405,142.1539345,142.2553238,144.2270913,138.4356849,152.0563462,164.282745,169.4455448,186.2784,186.2784,232.848,248.3712,263.8944,279.4176,298.04544,285.62688,319.77792,357.0336,375.66144,360.13824,391.18464,409.81248,409.81248,425.33568,599.19552,480.700836,389.353041,506.649528,413.389053,419.651001,428.5078954,432.4869534
Rest South America,SUR,Suriname,Inland navigation,CO2,,,,,,,,,,,,,,,,,,,0.146237746,0.149829378,6.142316711,5.827122588,3.978961689,5.766984326,5.142890471,4.982359173,4.70501495,4.599886465,4.371122273,4.573135639,,,,,,,,,,,,,,,,,,,,,,,,
Rest South America,SUR,Suriname,Other transportation,CO2,,,,,,,,,,,,0.428998188,0.397231745,0.457275563,0.522412867,0.665385444,0.655541836,0.798031634,0.584950986,0.599317513,11.89627261,10.63503481,10.69923833,10.88568505,10.75894705,11.06842224,11.25647763,11.40136129,11.98907098,11.96962523,102.67296,109.09002,195.72033,208.55445,208.55445,224.5971,234.22269,250.26534,253.47387,227.80563,295.18476,211.76298,301.60182,208.55445,259.89093,250.26534,401.06625,342.889599,289.556865,374.557716,397.273812,393.734796,402.044719,405.778044
Rest South America,SUR,Suriname,Residential and other sectors,CO2,110.5286664,110.4357326,118.7259333,142.347478,123.3193964,108.4044167,114.5367206,127.3350935,139.1178836,160.1095695,129.6659229,114.945619,93.82194803,73.38665302,66.2305798,85.57304056,86.36270921,75.00119808,96.54380026,108.9928002,59.64654864,64.04161676,52.43367535,50.83941337,48.75785257,48.25296973,44.2733039,46.53718545,47.04154295,46.85963327,210.46783,187.94881,307.58948,320.4236,349.30037,381.28178,390.68347,365.01523,371.3284,342.34774,428.00755,366.53043,478.50119,375.40339,419.90481,422.34459,613.09059,531.554467,471.724248,565.788947,578.75246,565.058867,576.9846499,582.34244
